dataset,feature_set,model,acquisition,early_gain_pp,sd_trial_gain_pp,n_trials,n_checkpoint_values,max_checkpoint_values,attainable_gain_pp,attainable_gain_centered,intercept_at_mean_gain,slope_gain_per_pp,n_configurations,attainable_gain_mean_pp,interaction_partial_r2,moderation_fitted_pp
Formation,set1_dQn_m,RF,hybrid,0.34553413576574354,1.1854739620832357,10,6,6,4.082151439954275,-12.060337294491658,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-2.5509018281684877
Formation,set2_early_soh,AE_ENet,coverage,-0.4244275772872603,2.6142171830138436,10,6,6,2.1485022529391906,-13.993986481506743,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-4.141579769859659
Formation,set2_early_soh,AE_ENet,diversity_iterative,-2.052843703500457,2.3157612992965886,10,6,6,2.1485022529391906,-13.993986481506743,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,-4.068591991793326
Formation,set2_early_soh,AE_ENet,diversity_oneshot,-0.6890284089822784,1.7446754300070055,10,6,6,2.1485022529391906,-13.993986481506743,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,-4.17650509378859
Formation,set2_early_soh,AE_ENet,exploitation,-0.32424598644125313,1.7373524166547805,10,6,6,2.1485022529391906,-13.993986481506743,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,0.8396967120872092
Formation,set2_early_soh,AE_ENet,exploration,1.3605470267705768,1.5399481362761416,10,6,6,2.1485022529391906,-13.993986481506743,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,-3.7671074773649615
Formation,set2_early_soh,AE_ENet,hybrid,0.4373527518979107,1.5960104912759083,10,6,6,2.1485022529391906,-13.993986481506743,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-3.6317355856219953
Formation,set2_early_soh,GPR,coverage,0.24362146126306658,1.7507493929512208,10,6,6,2.8364880872693115,-13.306000647176623,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-3.7403592526117677
Formation,set2_early_soh,GPR,diversity_iterative,-0.3106683596752971,1.8011300779752715,10,6,6,2.8364880872693115,-13.306000647176623,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,-3.7165918684723716
Formation,set2_early_soh,GPR,diversity_oneshot,0.29232764264326805,1.2061020988976432,10,6,6,2.8364880872693115,-13.306000647176623,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,-3.7394309000892667
