dataset,feature_set,model,acquisition,mean_relative_improvement_pct,median_relative_improvement_pct,q25_relative_improvement_pct,q75_relative_improvement_pct,mean_delta_alc_mape,median_delta_alc_mape,mean_absolute_alc_mape,mean_baseline_alc_mape,n_trials
HUST,set2_early_soh,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,18.022638528693815,18.022638528693815,10
HUST,set3_features,AE_ENet,coverage,1.664332020042107,7.624229175322726,6.483304692976551,10.66052070711476,0.4470021184535728,1.0466038719713113,11.749171000473424,12.196173118926996,10
HUST,set3_features,AE_ENet,diversity_iterative,5.547017831885887,10.040557083315612,-5.229613905186473,15.636320465439631,0.9045133283274064,1.1388128129492534,11.29165979059959,12.196173118926996,10
HUST,set3_features,AE_ENet,diversity_oneshot,-2.6681050241805964,0.3366247474455848,-14.935098581132824,3.920609159406444,0.02862788156851721,0.040953931421544354,12.167545237358478,12.196173118926996,10
HUST,set3_features,AE_ENet,exploitation,-10.74236143255813,-9.955738482250265,-15.0003494368889,2.820538737617116,-1.3972551538498537,-0.9009855517679615,13.593428272776851,12.196173118926996,10
HUST,set3_features,AE_ENet,exploration,1.699535362876368,1.2826432721605947,-4.4139239681977775,7.389928477309024,0.24626718673590392,0.12723442707558297,11.949905932191093,12.196173118926996,10
HUST,set3_features,AE_ENet,hybrid,2.4048502012660706,6.280971346392191,-5.757186299264656,10.55832534068199,0.5934205948282771,0.7840186908745714,11.602752524098719,12.196173118926996,10
HUST,set3_features,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,12.196173118926996,12.196173118926996,10
HUST,set3_features,GPR,coverage,2.700404322949531,6.740275105575655,-4.163242346487353,15.584631853933084,0.5333420324344187,1.0075839329008875,13.815019604511287,14.348361636945706,10
HUST,set3_features,GPR,diversity_iterative,-3.049548538140044,-5.983926826029353,-10.58544391064331,4.150046407945062,-0.2273058773133531,-0.7207244255717633,14.575667514259061,14.348361636945706,10
HUST,set3_features,GPR,diversity_oneshot,-8.933140322804876,-11.274138655254376,-20.1527893193445,4.715000917878886,-0.9813516956828499,-1.509069730225895,15.329713332628558,14.348361636945706,10
HUST,set3_features,GPR,exploitation,-9.289124210156931,-8.5123884889828,-17.292784571967097,-3.208557846915057,-1.2754609708488982,-0.9563712261003783,15.623822607794605,14.348361636945706,10
HUST,set3_features,GPR,exploration,1.8608332742282385,6.189050493243729,-4.618053101274359,12.2863520736933,0.42035535291264525,0.6977117386712903,13.92800628403306,14.348361636945706,10
HUST,set3_features,GPR,hybrid,0.7201639732479843,0.6794078376465563,-8.853585492363004,10.993964827867925,0.12918668612828926,0.06490609640795508,14.219174950817415,14.348361636945706,10
HUST,set3_features,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,14.348361636945706,14.348361636945706,10
HUST,set3_features,RF,coverage,4.642601353063119,8.873507323273055,-3.629932786561005,10.554424153720259,0.7971511031764485,1.0784015904278172,13.933589756279275,14.730740859455722,10
HUST,set3_features,RF,diversity_iterative,1.735513998974723,0.41451100701919885,-7.306109853013248,14.376172131871796,0.33476520705982526,0.10134916702451857,14.395975652395899,14.730740859455722,10
HUST,set3_features,RF,diversity_oneshot,-2.9414469178117364,-4.082762855366057,-7.3355062476876025,0.4199586434920458,-0.28789159060586905,-0.45865155680283465,15.018632450061592,14.730740859455722,10
HUST,set3_features,RF,exploitation,-7.891699499907874,-3.682301778005583,-20.580737166988246,4.322524021112015,-1.489085123450258,-0.4292835943118556,16.21982598290598,14.730740859455722,10
HUST,set3_features,RF,exploration,5.146720941629769,1.4678924095080954,-5.292592619934296,13.944280923319658,1.0996924547396827,0.16537254154131453,13.63104840471604,14.730740859455722,10
HUST,set3_features,RF,hybrid,-1.1013331000301405,-0.8572073931642278,-6.490458598167291,3.8813325868840587,-0.02337826923056561,-0.13675299540818298,14.75411912868629,14.730740859455722,10
HUST,set3_features,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,14.730740859455722,14.730740859455722,10
HUST,set4_features_metadata,AE_ENet,coverage,6.790223985031635,6.436771068752227,0.9329046827438012,16.36218589387103,1.0109633835436334,0.495010164781871,11.355308886101655,12.366272269645288,10
HUST,set4_features_metadata,AE_ENet,diversity_iterative,6.383938043156443,20.80290429206065,-3.9171637490619924,22.45721066108855,1.3767688446873674,2.9591935586703917,10.98950342495792,12.366272269645288,10
HUST,set4_features_metadata,AE_ENet,diversity_oneshot,5.7131376758714705,12.099766875151236,2.5494472714301746,21.059783002625025,1.2378656413961568,1.6451624928537356,11.128406628249131,12.366272269645288,10
HUST,set4_features_metadata,AE_ENet,exploitation,-21.380225783523574,-33.2758200532771,-43.72320699052883,4.99411491649807,-2.3405119937742276,-3.657179697652318,14.706784263419516,12.366272269645288,10
HUST,set4_features_metadata,AE_ENet,exploration,4.151590518739152,4.367871166629751,-3.1186575763422826,10.906216066719365,0.763637917971516,0.5979835614437103,11.602634351673773,12.366272269645288,10
HUST,set4_features_metadata,AE_ENet,hybrid,6.308228696960583,11.128407467635483,-5.089584457814013,21.00495601988305,1.188958382784659,1.5518175466697723,11.17731388686063,12.366272269645288,10
HUST,set4_features_metadata,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,12.366272269645288,12.366272269645288,10
HUST,set4_features_metadata,GPR,coverage,-4.099154935520154,-0.1602132744553777,-17.409203501906386,7.638701972468079,-0.4960391662752842,-0.03444699308596988,15.547085944439052,15.05104677816377,10
HUST,set4_features_metadata,GPR,diversity_iterative,2.1638948666011175,0.8394880795597432,-6.873976407948652,11.184401857990585,0.5847984378407964,-0.012518072851094075,14.466248340322972,15.05104677816377,10
HUST,set4_features_metadata,GPR,diversity_oneshot,-0.4319178539948581,3.7658506501434372,-11.624689343353726,10.873449456732724,0.17851484972523507,0.4894979732144744,14.872531928438534,15.05104677816377,10
HUST,set4_features_metadata,GPR,exploitation,2.9933569193742864,7.257345844992583,-4.796536899272899,10.09316807464267,0.5441215360627979,1.03517312143501,14.506925242100971,15.05104677816377,10
HUST,set4_features_metadata,GPR,exploration,2.1213479831416935,8.663961874545288,-9.386009821329793,15.71752166479229,0.5213140480597399,1.144231464827902,14.529732730104026,15.05104677816377,10
HUST,set4_features_metadata,GPR,hybrid,-4.984148349706465,2.1978360142341176,-14.079102492155178,8.586488587783897,-0.6164128772633785,0.46179261797457816,15.667459655427146,15.05104677816377,10
HUST,set4_features_metadata,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,15.05104677816377,15.05104677816377,10
HUST,set4_features_metadata,RF,coverage,3.0792660751585244,0.4910216126238658,-11.08250887029951,16.171371863992306,0.6533838472420748,0.08231231494123303,14.072179754485902,14.725563601727975,10
HUST,set4_features_metadata,RF,diversity_iterative,6.046313908314868,5.234825119346507,-2.0412943369946976,10.126327145256079,1.0887864847758546,0.5784672968695164,13.636777116952123,14.725563601727975,10
HUST,set4_features_metadata,RF,diversity_oneshot,-2.5730468938022475,-2.35948188118599,-11.417702481016413,9.995281632067577,-0.32804123073595337,-0.42175947433998484,15.053604832463929,14.725563601727975,10
HUST,set4_features_metadata,RF,exploitation,-0.0681084961303128,0.7407926715994692,-9.431073954506864,8.808310048489885,0.027808659784418488,0.07922869092416107,14.697754941943561,14.725563601727975,10
HUST,set4_features_metadata,RF,exploration,2.3182690266973496,0.20674374204064438,-6.72286003268407,4.762557081424465,0.6441221009718262,0.053503152063100856,14.081441500756151,14.725563601727975,10
HUST,set4_features_metadata,RF,hybrid,-1.3526481939147041,2.1541516672566736,-1.045686393483212,5.204624393963909,-0.15817894136232588,0.2775979118473142,14.883742543090303,14.725563601727975,10
HUST,set4_features_metadata,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,14.725563601727975,14.725563601727975,10
HUST,set5_features_metadata_corr95,AE_ENet,coverage,7.560104336031425,5.22063058764526,3.8970987701840114,13.796825033217324,0.9838793855234436,0.6074780266388502,10.935742522018431,11.919621907541876,10
HUST,set5_features_metadata_corr95,AE_ENet,diversity_iterative,0.3516421920084671,8.410169674716766,-11.024088688229124,14.67526631198021,0.3062831895050623,1.1721131897850237,11.613338718036811,11.919621907541876,10
HUST,set5_features_metadata_corr95,AE_ENet,diversity_oneshot,12.294686547199898,15.56608406348848,10.632964182606587,18.956269176449013,1.7649302855390356,1.926005781064183,10.15469162200284,11.919621907541876,10
HUST,set5_features_metadata_corr95,AE_ENet,exploitation,-17.22928779406314,-17.928801105878843,-21.93276621178438,-7.487532089678679,-1.9124305507135968,-1.8591449946643355,13.832052458255472,11.919621907541876,10
HUST,set5_features_metadata_corr95,AE_ENet,exploration,4.254834890125714,1.72412695767355,-5.274336521265555,12.733179436107635,0.6552285133634888,0.3807049781200966,11.264393394178386,11.919621907541876,10
HUST,set5_features_metadata_corr95,AE_ENet,hybrid,4.4190184528075225,6.128548900024578,-2.823504642230935,14.289116064155717,0.704515424218618,0.7206957729100161,11.215106483323257,11.919621907541876,10
HUST,set5_features_metadata_corr95,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,11.919621907541876,11.919621907541876,10
HUST,set5_features_metadata_corr95,GPR,coverage,0.2414621721062693,2.5023797152965237,-5.844847670721333,8.595123779401478,0.22414023329600904,0.2738241974911615,14.461369544049882,14.68550977734589,10
HUST,set5_features_metadata_corr95,GPR,diversity_iterative,1.701555243507513,-2.9049742295117404,-7.17312495968094,13.115919641207093,0.35006049339332945,-0.43311281762632436,14.335449283952562,14.68550977734589,10
HUST,set5_features_metadata_corr95,GPR,diversity_oneshot,-1.7289430911544996,0.6494704972417598,-8.998935734681158,12.45870960518532,0.01732741757306382,0.05528174874261449,14.668182359772828,14.68550977734589,10
HUST,set5_features_metadata_corr95,GPR,exploitation,-1.7563642778704005,-8.608955317348707,-12.42464880672347,15.418169516210462,-0.15215730853461587,-1.2475184865670492,14.837667085880508,14.68550977734589,10
HUST,set5_features_metadata_corr95,GPR,exploration,-1.6338656957068909,-3.105690298842422,-12.813735819251612,9.177906465979255,-0.04628931855962666,-0.4285261617737408,14.731799095905519,14.68550977734589,10
HUST,set5_features_metadata_corr95,GPR,hybrid,-0.34903869996774295,7.423503934312919,-8.079164970360482,11.07672478512209,0.1808182497879816,0.9986742236988162,14.50469152755791,14.68550977734589,10
HUST,set5_features_metadata_corr95,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,14.68550977734589,14.68550977734589,10
HUST,set5_features_metadata_corr95,RF,coverage,1.9385143970032068,4.878548088037169,-7.055299536125387,10.349231348287194,0.37144276972473345,0.731502840993735,14.451422834225962,14.822865603950698,10
HUST,set5_features_metadata_corr95,RF,diversity_iterative,2.339778825411534,3.01913414162933,-1.9729570310375992,7.572694855734676,0.40036970411920975,0.4399481110736021,14.422495899831489,14.822865603950698,10
HUST,set5_features_metadata_corr95,RF,diversity_oneshot,-5.002361694010535,-1.3695381499548809,-12.431065928417254,8.755778924822584,-0.5931704936210949,-0.17530593026806063,15.41603609757179,14.822865603950698,10
HUST,set5_features_metadata_corr95,RF,exploitation,-1.6013078287796438,-1.2741762159926506,-13.34326925900233,9.928421374650496,-0.259906517368864,-0.1547526725386703,15.082772121319561,14.822865603950698,10
HUST,set5_features_metadata_corr95,RF,exploration,-1.4448848343068774,-1.3714220173381673,-13.722019376910112,7.668767907409419,-0.05757705747414121,-0.16256027845776622,14.880442661424837,14.822865603950698,10
HUST,set5_features_metadata_corr95,RF,hybrid,-5.661953277935908,-2.5117550061418905,-17.468595104008656,3.625784226451854,-0.8034792285923222,-0.4648082190691216,15.62634483254302,14.822865603950698,10
HUST,set5_features_metadata_corr95,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,14.822865603950698,14.822865603950698,10
ISU_ILCC,set1_dQn_m,AE_ENet,coverage,2.6269622985908243,2.9985601317318853,-10.163392748024773,10.54057157888407,1.0012336962686175,0.45167269292443635,22.911999048087846,23.913232744356463,10
ISU_ILCC,set1_dQn_m,AE_ENet,diversity_iterative,-4.437424451850087,-4.22684162527742,-9.107450807351713,-0.6420528822637215,-0.5654234116104633,-0.9236187453164604,24.478656155966924,23.913232744356463,10
ISU_ILCC,set1_dQn_m,AE_ENet,diversity_oneshot,1.8734814568950444,-0.9321033879303506,-8.05983952102221,6.941349888296727,0.7652337997605635,-0.25931240661470767,23.1479989445959,23.913232744356463,10
ISU_ILCC,set1_dQn_m,AE_ENet,exploitation,0.051614799813888015,-0.7702283112848802,-8.400341108070192,5.096730198088341,0.3194145136940033,-0.34728828891848096,23.593818230662457,23.913232744356463,10
ISU_ILCC,set1_dQn_m,AE_ENet,exploration,1.2326323612507246,0.3477049618801279,-5.173164597462108,10.011238975183101,0.6308992465431953,0.019494099413357446,23.282333497813266,23.913232744356463,10
ISU_ILCC,set1_dQn_m,AE_ENet,hybrid,4.00766986144197,2.3489389367716833,-6.211189036925962,12.083082763459034,1.2814710294670797,0.7575079039351316,22.631761714889386,23.913232744356463,10
ISU_ILCC,set1_dQn_m,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,23.913232744356463,23.913232744356463,10
ISU_ILCC,set1_dQn_m,GPR,coverage,4.110819143639687,4.891302185137155,-1.0132358549002312,10.517017051176033,1.0102769037029322,1.0261813639603687,22.69938090816985,23.70965781187278,10
ISU_ILCC,set1_dQn_m,GPR,diversity_iterative,-5.040048088024873,-2.0444888269726844,-22.110957271467427,10.553122874444774,-1.2328812152179622,-0.3928836929306154,24.942539027090742,23.70965781187278,10
ISU_ILCC,set1_dQn_m,GPR,diversity_oneshot,2.8317773416803647,4.693969877842891,-8.439890641523434,12.671846677953528,0.7218585476783528,0.8866670182065572,22.98779926419443,23.70965781187278,10
ISU_ILCC,set1_dQn_m,GPR,exploitation,-27.457660203159094,-16.885993863801705,-27.616172290787453,-7.869080363411583,-7.281214101483836,-4.025644925205018,30.990871913356614,23.70965781187278,10
ISU_ILCC,set1_dQn_m,GPR,exploration,2.676919679514498,4.230634327421884,-4.73803100742044,10.159917096785891,0.6214093485704844,0.8344791954630928,23.088248463302296,23.70965781187278,10
ISU_ILCC,set1_dQn_m,GPR,hybrid,3.9722323311574383,4.17047577133391,-7.275169154550683,13.587123293653272,0.948214894957044,0.8880701596765075,22.761442916915733,23.70965781187278,10
ISU_ILCC,set1_dQn_m,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,23.70965781187278,23.70965781187278,10
ISU_ILCC,set1_dQn_m,RF,coverage,1.7147869976816463,5.236852153617619,-8.306046923168207,11.057571157554207,1.3640814662997411,1.6356489231271194,29.239146137750527,30.603227604050268,10
ISU_ILCC,set1_dQn_m,RF,diversity_iterative,-7.947661593037201,-5.439347169919212,-16.83598803094243,0.27841722476649955,-1.8299520189308254,-1.5450355449396813,32.433179622981086,30.603227604050268,10
ISU_ILCC,set1_dQn_m,RF,diversity_oneshot,0.046740263198849163,2.0571722276896476,-11.222207559826867,13.080924114286702,1.0127000760922158,0.5826313692292029,29.590527527958052,30.603227604050268,10
ISU_ILCC,set1_dQn_m,RF,exploitation,-11.443610235468203,-8.090155657248223,-9.706647533868534,-3.0360145554163442,-3.3845082821900285,-2.118694156407976,33.987735886240294,30.603227604050268,10
ISU_ILCC,set1_dQn_m,RF,exploration,-7.74357513797447,-4.021962086468168,-7.9292518404106165,0.38624394230404147,-2.6560418309420095,-1.1812606998168373,33.25926943499228,30.603227604050268,10
ISU_ILCC,set1_dQn_m,RF,hybrid,-4.4199239094347424,-3.2886291534017746,-6.468244531487226,3.266216235627531,-1.1445237489870503,-0.7161856184375051,31.747751353037312,30.603227604050268,10
ISU_ILCC,set1_dQn_m,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,30.603227604050268,30.603227604050268,10
ISU_ILCC,set2_early_soh,AE_ENet,coverage,-3.111900457638674,-1.1581993527996406,-7.847676720764796,1.0351551087895776,-0.9587708157119316,-0.35647868671457594,33.478601257595145,32.51983044188321,10
ISU_ILCC,set2_early_soh,AE_ENet,diversity_iterative,-0.8947873580603176,-0.7452810917033494,-4.07166705962197,1.273273799852233,-0.2468168900175641,-0.20794955206292087,32.76664733190078,32.51983044188321,10
ISU_ILCC,set2_early_soh,AE_ENet,diversity_oneshot,-3.5078836182186195,-2.1345461288248444,-8.580373491512809,0.4204227462953355,-1.0419813764209689,-0.6812044228180998,33.56181181830418,32.51983044188321,10
ISU_ILCC,set2_early_soh,AE_ENet,exploitation,-9.310191858151292,-1.861009633244103,-8.778597293432657,2.5074842662142256,-2.8794589474718966,-0.6370163220289964,35.399289389355104,32.51983044188321,10
ISU_ILCC,set2_early_soh,AE_ENet,exploration,-6.169761484848182,-4.128360920280377,-8.07989331726731,-1.5378010607371149,-2.0211407288971364,-1.4753755444495091,34.540971170780345,32.51983044188321,10
ISU_ILCC,set2_early_soh,AE_ENet,hybrid,-4.441576988492438,-2.6849742256879843,-7.247272051093947,-0.18646866331616418,-1.4914986413409377,-0.8935825553111307,34.01132908322415,32.51983044188321,10
ISU_ILCC,set2_early_soh,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,32.51983044188321,32.51983044188321,10
ISU_ILCC,set2_early_soh,GPR,coverage,4.769911327904945,5.810384475417134,3.01310528105854,7.447593471211221,2.2903099724852223,1.9380687092189728,36.34641567873349,38.63672565121871,10
ISU_ILCC,set2_early_soh,GPR,diversity_iterative,4.168800898860281,1.8214441530845553,-1.6190563676646341,10.296868005400578,2.642853863945792,0.6946991964681857,35.99387178727292,38.63672565121871,10
ISU_ILCC,set2_early_soh,GPR,diversity_oneshot,4.401184755200991,2.7021789835861036,-4.114890358056503,10.212301624932241,2.652142708273532,0.6561267753262818,35.98458294294518,38.63672565121871,10
ISU_ILCC,set2_early_soh,GPR,exploitation,-14.061543670044065,-6.4757462576702896,-22.934390827721817,-0.09940698232729617,-5.39421992313585,-2.3152233763993095,44.03094557435456,38.63672565121871,10
ISU_ILCC,set2_early_soh,GPR,exploration,0.3945150475117383,3.506094637869266,-1.010285367567323,8.66101251778059,0.7664174644928334,1.1886356257179767,37.87030818672588,38.63672565121871,10
ISU_ILCC,set2_early_soh,GPR,hybrid,4.588152688973321,3.6592424834237836,0.4892118994339508,8.55594113384058,2.4880568750407326,1.1686140133498935,36.14866877617798,38.63672565121871,10
ISU_ILCC,set2_early_soh,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,38.63672565121871,38.63672565121871,10
ISU_ILCC,set2_early_soh,RF,coverage,0.7849985367104945,3.738319079065256,-7.266240327057181,9.290058161201705,0.17522612164380255,1.1888306325449207,39.61653364568508,39.791759767328884,10
ISU_ILCC,set2_early_soh,RF,diversity_iterative,3.81585561781801,7.541224819778552,-1.6106688170820331,8.784977687752157,1.9178678663518902,2.3176085743977417,37.87389190097699,39.791759767328884,10
ISU_ILCC,set2_early_soh,RF,diversity_oneshot,2.1187596723514055,1.5732959258332273,-3.9015776172230896,8.096373121490016,1.422267324727024,0.5203717176359053,38.36949244260186,39.791759767328884,10
ISU_ILCC,set2_early_soh,RF,exploitation,0.8564789589052715,2.059250751050488,-2.426452387341628,5.645054822187529,0.15819196500012325,0.6284258266218359,39.633567802328756,39.791759767328884,10
ISU_ILCC,set2_early_soh,RF,exploration,-2.2391965741466393,2.7056522324734145,-9.701404499107573,3.589718353555572,-1.2823194253643995,0.9094483942215472,41.07407919269328,39.791759767328884,10
ISU_ILCC,set2_early_soh,RF,hybrid,-2.472627826191444,2.0583787154316306,-6.9666660593029395,4.142473868991981,-1.0716693015973913,0.6876962653408292,40.86342906892627,39.791759767328884,10
ISU_ILCC,set2_early_soh,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,39.791759767328884,39.791759767328884,10
ISU_ILCC,set3_features,AE_ENet,coverage,0.9878766961356458,1.2913598681298248,-1.4823564195421222,5.526899973506732,0.30083114429986,0.27484390353329147,24.03039459436348,24.33122573866334,10
ISU_ILCC,set3_features,AE_ENet,diversity_iterative,-5.047657093785594,-3.2952161850436914,-6.927460974695597,0.8348076955626513,-1.0247022659050433,-0.67297788745873,25.35592800456838,24.33122573866334,10
ISU_ILCC,set3_features,AE_ENet,diversity_oneshot,0.6324910412158469,0.6168992087718345,-2.501266965963156,6.2020476847369865,0.2912683896867776,0.19093638315534278,24.03995734897656,24.33122573866334,10
ISU_ILCC,set3_features,AE_ENet,exploitation,-1.8978491815612233,1.3005037712321783,-4.202893829909568,7.7866328357581285,0.07649147661942308,0.2931297602215128,24.254734262043915,24.33122573866334,10
ISU_ILCC,set3_features,AE_ENet,exploration,-0.19131764297835846,3.141408429516584,-7.625876690780145,7.339593352078362,0.17787351883350766,0.827189748074014,24.15335221982983,24.33122573866334,10
ISU_ILCC,set3_features,AE_ENet,hybrid,0.5537072505435603,1.4093566346098052,-5.852680483768558,8.892785645299712,0.31488669523171675,0.4727903929388102,24.01633904343162,24.33122573866334,10
ISU_ILCC,set3_features,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,24.33122573866334,24.33122573866334,10
ISU_ILCC,set3_features,GPR,coverage,5.102713238717969,6.197698063559254,-2.470009598194025,9.939915870992875,1.2818210324123342,1.7833234157709423,24.163661604098863,25.445482636511194,10
ISU_ILCC,set3_features,GPR,diversity_iterative,-0.15515116326976824,1.3148604949803864,-8.14648532259721,6.319450431778038,0.34303515191882994,0.3017925925688729,25.102447484592368,25.445482636511194,10
ISU_ILCC,set3_features,GPR,diversity_oneshot,5.046394975808901,6.2548433624222,0.5034102397538316,9.206791108557253,1.3596845006323306,1.5437060542670835,24.085798135878868,25.445482636511194,10
ISU_ILCC,set3_features,GPR,exploitation,-8.91093830650011,-5.574691752530278,-20.076898234665112,-0.5079465650931829,-2.503397293422709,-1.2933221180054648,27.948879929933906,25.445482636511194,10
ISU_ILCC,set3_features,GPR,exploration,3.9695683122134966,4.151718554856524,-2.286324572226076,10.343808093555023,1.0677326773596978,1.1589611301229557,24.377749959151497,25.445482636511194,10
ISU_ILCC,set3_features,GPR,hybrid,4.032169556746585,4.3628810689687025,-1.2282499114902472,8.879391496565056,0.9937956516285343,0.9581038302463352,24.451686984882663,25.445482636511194,10
ISU_ILCC,set3_features,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,25.445482636511194,25.445482636511194,10
ISU_ILCC,set3_features,RF,coverage,-2.1646306479914506,-0.03194188226675626,-6.928828989299052,7.78331717036057,-0.12971801319694265,0.035712315256670735,30.003169793415186,29.873451780218243,10
ISU_ILCC,set3_features,RF,diversity_iterative,-7.262177634999709,-8.98583548235271,-17.11003039281788,-2.4654075410659178,-1.612321804023038,-1.9659801912190709,31.48577358424128,29.873451780218243,10
ISU_ILCC,set3_features,RF,diversity_oneshot,-3.8583974648729806,-3.804675170620585,-9.513145095933078,5.563712346444355,-0.8079775135789976,-0.8548787102667337,30.681429293797244,29.873451780218243,10
ISU_ILCC,set3_features,RF,exploitation,-6.377925319029213,-3.166820737316872,-11.727168508665539,5.714312777797101,-1.4354728705606985,-1.192028109877386,31.30892465077894,29.873451780218243,10
ISU_ILCC,set3_features,RF,exploration,-6.606670803974597,-4.452692424152536,-12.285267609664523,0.44284745827054683,-1.9300785179413453,-1.3700415899845222,31.803530298159593,29.873451780218243,10
ISU_ILCC,set3_features,RF,hybrid,1.4153347171875492,-1.3425337370319295,-5.430859898963282,7.181817167161738,0.5821534696753894,-0.3256065542669724,29.291298310542857,29.873451780218243,10
ISU_ILCC,set3_features,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,29.873451780218243,29.873451780218243,10
ISU_ILCC,set4_features_metadata,AE_ENet,coverage,0.6610327973965603,1.429260170570639,-6.9333692359476595,8.066959529362167,0.5004498985073343,0.2475457389434812,19.969990946260157,20.47044084476749,10
ISU_ILCC,set4_features_metadata,AE_ENet,diversity_iterative,-0.07718411055069856,5.833733342415912,-11.321085473877588,9.387816350792281,0.32617731861479804,1.0247919406943566,20.14426352615269,20.47044084476749,10
ISU_ILCC,set4_features_metadata,AE_ENet,diversity_oneshot,1.6418163200183833,1.1006737069040855,-4.487207166022106,5.443062783833465,0.6063078183040365,0.29837832065890524,19.864133026463456,20.47044084476749,10
ISU_ILCC,set4_features_metadata,AE_ENet,exploitation,-7.66900195035642,-6.9821817935631625,-12.09278524006813,-0.13598519603521486,-1.6354938776462364,-1.5066377558621067,22.10593472241373,20.47044084476749,10
ISU_ILCC,set4_features_metadata,AE_ENet,exploration,4.930776901485711,-0.76100755308639,-1.7478273595339089,12.898240247774094,1.2775571582911136,-0.15404932494637258,19.192883686476378,20.47044084476749,10
ISU_ILCC,set4_features_metadata,AE_ENet,hybrid,2.9787951623861018,0.5760550926947796,-3.0859492718809505,13.010925904068719,1.008345999540067,0.11975064382495226,19.462094845227423,20.47044084476749,10
ISU_ILCC,set4_features_metadata,AE_ENet,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,20.47044084476749,20.47044084476749,10
ISU_ILCC,set4_features_metadata,GPR,coverage,2.4437182368301045,3.436202186203293,-7.627823013244248,11.352879566399064,0.7829346591117592,0.6723585887366497,21.17140323862629,21.95433789773805,10
ISU_ILCC,set4_features_metadata,GPR,diversity_iterative,5.449193950646364,4.978275459538426,-4.4607216039332345,15.026091230540194,1.4423128960087463,1.194133460062634,20.512025001729302,21.95433789773805,10
ISU_ILCC,set4_features_metadata,GPR,diversity_oneshot,3.9415986367594393,0.8080266533451046,-7.303955273401091,9.988781390003357,1.0125297864143854,0.0878310049755271,20.94180811132366,21.95433789773805,10
ISU_ILCC,set4_features_metadata,GPR,exploitation,-13.79445180816935,-8.003758000866524,-16.981593061875735,-3.5767415296357674,-3.288825520550211,-1.816228711612995,25.24316341828826,21.95433789773805,10
ISU_ILCC,set4_features_metadata,GPR,exploration,2.8259713524469565,1.0687980511593362,-6.786744733977956,14.31092619384238,0.9892739004445611,0.33157918030217814,20.965063997293488,21.95433789773805,10
ISU_ILCC,set4_features_metadata,GPR,hybrid,7.316258322061732,4.815072227456554,-0.15927943659251365,14.887646503510032,1.807668889711223,0.8860405011991386,20.146669008026826,21.95433789773805,10
ISU_ILCC,set4_features_metadata,GPR,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,21.95433789773805,21.95433789773805,10
ISU_ILCC,set4_features_metadata,RF,coverage,-0.9175000651230072,0.39328096029945714,-6.396269695491243,3.8131312285415833,0.06059466683855099,0.042101997171617,25.56657446923441,25.62716913607296,10
ISU_ILCC,set4_features_metadata,RF,diversity_iterative,-1.115643222560973,-0.26667420348047577,-3.3081873513824838,3.997956041354197,-0.2173806696380911,-0.09214786778350081,25.84454980571105,25.62716913607296,10
ISU_ILCC,set4_features_metadata,RF,diversity_oneshot,1.049777578533109,3.0906804795682845,-3.7875934392455797,6.579552457360539,0.41037467649960496,0.7922762560740217,25.216794459573357,25.62716913607296,10
ISU_ILCC,set4_features_metadata,RF,exploitation,-7.802535975555555,-8.735002958747335,-14.346603149158717,-4.083994159778189,-1.729261621026773,-2.308203873922867,27.356430757099737,25.62716913607296,10
ISU_ILCC,set4_features_metadata,RF,exploration,-2.673606467849038,-2.7106252156353032,-5.121758293964286,4.537907658391071,-0.7403655872860562,-0.5897898439805385,26.367534723359018,25.62716913607296,10
ISU_ILCC,set4_features_metadata,RF,hybrid,3.321200025892143,3.0237190105284584,-0.8940192534112226,8.225684722033794,1.08942378308823,0.7057280929251739,24.537745352984736,25.62716913607296,10
ISU_ILCC,set4_features_metadata,RF,random_selection,0.0,0.0,0.0,0.0,0.0,0.0,25.62716913607296,25.62716913607296,10
ISU_ILCC,set5_features_metadata_corr95,AE_ENet,coverage,0.6610327973965603,1.429260170570639,-6.9333692359476595,8.066959529362167,0.5004498985073343,0.2475457389434812,19.969990946260157,20.47044084476749,10
