dataset,feature_set,model,trial,full_pool_mape,model_family
Formation,set3_features,CNN,7,15.79721093642979,Deep learning
Formation,set3_features,TabNet,7,19.797354503147385,Deep learning
Formation,set3_features,DeepVAE,7,10.793940718729182,Deep learning
Formation,set3_features,MLP,7,12.148813188630468,Deep learning
Formation,set3_features,CNN,8,8.66116999433296,Deep learning
Formation,set3_features,TabNet,8,15.764380607480122,Deep learning
Formation,set3_features,DeepVAE,8,11.233545937566964,Deep learning
Formation,set3_features,MLP,8,11.907527766098776,Deep learning
Formation,set3_features,CNN,9,11.617478884682876,Deep learning
Formation,set3_features,TabNet,9,18.605869267210483,Deep learning
Formation,set3_features,DeepVAE,9,8.43313489231789,Deep learning
Formation,set3_features,MLP,9,9.590660314936262,Deep learning
Formation,set3_features,CNN,10,9.266549841854792,Deep learning
Formation,set3_features,TabNet,10,18.98851580947836,Deep learning
Formation,set3_features,DeepVAE,10,11.907400745536815,Deep learning
Formation,set3_features,MLP,10,11.338441398501027,Deep learning
HUST,set3_features,CNN,1,10.53802674005254,Deep learning
HUST,set3_features,TabNet,1,10.132745589305724,Deep learning
HUST,set3_features,DeepVAE,1,15.035437681875456,Deep learning
HUST,set3_features,MLP,1,12.42035019624342,Deep learning
HUST,set3_features,CNN,2,13.584581949047791,Deep learning
HUST,set3_features,TabNet,2,17.9240761499471,Deep learning
HUST,set3_features,DeepVAE,2,12.664461945653397,Deep learning
HUST,set3_features,MLP,2,13.433446277670464,Deep learning
HUST,set3_features,CNN,3,19.333350278001102,Deep learning
HUST,set3_features,TabNet,3,12.329619830184129,Deep learning
HUST,set3_features,DeepVAE,3,10.058360977725812,Deep learning
HUST,set3_features,MLP,3,10.273282465654674,Deep learning
HUST,set3_features,CNN,4,10.054740443697789,Deep learning
HUST,set3_features,TabNet,4,12.795767710001137,Deep learning
HUST,set3_features,DeepVAE,4,11.122919048449312,Deep learning
HUST,set3_features,MLP,4,11.787493056310415,Deep learning
HUST,set3_features,CNN,5,14.86281750075778,Deep learning
HUST,set3_features,TabNet,5,17.938538262722236,Deep learning
HUST,set3_features,DeepVAE,5,18.77928953419235,Deep learning
HUST,set3_features,MLP,5,17.404863961622354,Deep learning
HUST,set3_features,CNN,6,19.03556833163321,Deep learning
HUST,set3_features,TabNet,6,15.952873789610214,Deep learning
HUST,set3_features,DeepVAE,6,8.61327127806175,Deep learning
HUST,set3_features,MLP,6,7.522042236542342,Deep learning
HUST,set3_features,CNN,7,12.465824607779446,Deep learning
HUST,set3_features,TabNet,7,20.82515330198825,Deep learning
HUST,set3_features,DeepVAE,7,12.834798551693629,Deep learning
HUST,set3_features,MLP,7,13.180344336251292,Deep learning
HUST,set3_features,CNN,8,28.877531596053053,Deep learning
HUST,set3_features,TabNet,8,20.88590684348071,Deep learning
HUST,set3_features,DeepVAE,8,16.991238805224857,Deep learning
HUST,set3_features,MLP,8,18.33037375287668,Deep learning
HUST,set3_features,CNN,9,12.094294707501046,Deep learning
HUST,set3_features,TabNet,9,13.773965595171772,Deep learning
HUST,set3_features,DeepVAE,9,10.345671086292937,Deep learning
HUST,set3_features,MLP,9,10.38310004372951,Deep learning
HUST,set3_features,CNN,10,15.374142707561052,Deep learning
HUST,set3_features,TabNet,10,17.819503202840277,Deep learning
HUST,set3_features,DeepVAE,10,12.384835679734186,Deep learning
HUST,set3_features,MLP,10,12.667974979806912,Deep learning
ISU_ILCC,set3_features,CNN,1,21.582831395714987,Deep learning
ISU_ILCC,set3_features,TabNet,1,26.766670164305168,Deep learning
ISU_ILCC,set3_features,DeepVAE,1,20.52401592299448,Deep learning
ISU_ILCC,set3_features,MLP,1,22.392698693289443,Deep learning
ISU_ILCC,set3_features,CNN,2,25.3378475441314,Deep learning
ISU_ILCC,set3_features,TabNet,2,25.11633376294292,Deep learning
ISU_ILCC,set3_features,DeepVAE,2,19.78691253194275,Deep learning
ISU_ILCC,set3_features,MLP,2,23.195939799256664,Deep learning
ISU_ILCC,set3_features,CNN,3,20.04264065669834,Deep learning
ISU_ILCC,set3_features,TabNet,3,30.23266673108893,Deep learning
ISU_ILCC,set3_features,DeepVAE,3,20.756567607965724,Deep learning
ISU_ILCC,set3_features,MLP,3,19.736254604920862,Deep learning
ISU_ILCC,set3_features,CNN,4,16.64014533762195,Deep learning
ISU_ILCC,set3_features,TabNet,4,37.11022600076452,Deep learning
ISU_ILCC,set3_features,DeepVAE,4,19.75066234201971,Deep learning
ISU_ILCC,set3_features,MLP,4,19.126695190810302,Deep learning
ISU_ILCC,set3_features,CNN,5,32.91911983144031,Deep learning
ISU_ILCC,set3_features,TabNet,5,38.38251689340404,Deep learning
ISU_ILCC,set3_features,DeepVAE,5,23.810572520377598,Deep learning
ISU_ILCC,set3_features,MLP,5,20.546291565692947,Deep learning
ISU_ILCC,set3_features,CNN,6,28.982452295849576,Deep learning
ISU_ILCC,set3_features,TabNet,6,34.68075962823088,Deep learning
ISU_ILCC,set3_features,DeepVAE,6,32.15508553667129,Deep learning
ISU_ILCC,set3_features,MLP,6,33.428588956115505,Deep learning
ISU_ILCC,set3_features,CNN,7,23.955273894605035,Deep learning
ISU_ILCC,set3_features,TabNet,7,39.15006866467781,Deep learning
ISU_ILCC,set3_features,DeepVAE,7,28.15607916927115,Deep learning
ISU_ILCC,set3_features,MLP,7,29.182477709439787,Deep learning
ISU_ILCC,set3_features,CNN,8,30.25821720384793,Deep learning
ISU_ILCC,set3_features,TabNet,8,45.25126825012137,Deep learning
ISU_ILCC,set3_features,DeepVAE,8,45.39610532639941,Deep learning
ISU_ILCC,set3_features,MLP,8,31.933751698298607,Deep learning
ISU_ILCC,set3_features,CNN,9,29.84063871525153,Deep learning
ISU_ILCC,set3_features,TabNet,9,28.180767277188476,Deep learning
ISU_ILCC,set3_features,DeepVAE,9,25.19799891628133,Deep learning
ISU_ILCC,set3_features,MLP,9,28.90181067113535,Deep learning
ISU_ILCC,set3_features,CNN,10,25.849628396614865,Deep learning
ISU_ILCC,set3_features,TabNet,10,34.26437724106859,Deep learning
ISU_ILCC,set3_features,DeepVAE,10,31.050015530894548,Deep learning
ISU_ILCC,set3_features,MLP,10,28.968799269004403,Deep learning
KIT,set3_features,CNN,1,26.29325798191651,Deep learning
KIT,set3_features,TabNet,1,46.99512975333487,Deep learning
KIT,set3_features,DeepVAE,1,27.15922973695409,Deep learning
KIT,set3_features,MLP,1,20.766647643888604,Deep learning
KIT,set3_features,CNN,2,18.939130836267275,Deep learning
KIT,set3_features,TabNet,2,27.89185599696116,Deep learning
KIT,set3_features,DeepVAE,2,23.321803093603016,Deep learning
KIT,set3_features,MLP,2,22.174991004048277,Deep learning
KIT,set3_features,CNN,3,13.940180094676393,Deep learning
KIT,set3_features,TabNet,3,37.83282589475681,Deep learning
KIT,set3_features,DeepVAE,3,9.981453341308312,Deep learning
KIT,set3_features,MLP,3,12.839045156883664,Deep learning
KIT,set3_features,CNN,4,14.632607248834232,Deep learning
KIT,set3_features,TabNet,4,26.54151196722551,Deep learning
KIT,set3_features,DeepVAE,4,10.52460267749916,Deep learning
KIT,set3_features,MLP,4,14.818818941906354,Deep learning
KIT,set3_features,CNN,5,29.88135025434646,Deep learning
KIT,set3_features,TabNet,5,26.8735792508878,Deep learning
KIT,set3_features,DeepVAE,5,29.313883551394014,Deep learning
KIT,set3_features,MLP,5,23.945409496312084,Deep learning
KIT,set3_features,CNN,6,21.11161909204537,Deep learning
KIT,set3_features,TabNet,6,22.648661075804373,Deep learning
KIT,set3_features,DeepVAE,6,28.50587024158873,Deep learning
KIT,set3_features,MLP,6,31.44396754532725,Deep learning
KIT,set3_features,CNN,7,21.782104210733685,Deep learning
KIT,set3_features,TabNet,7,30.218501295804888,Deep learning
KIT,set3_features,DeepVAE,7,23.14864143915024,Deep learning
KIT,set3_features,MLP,7,26.20423228061436,Deep learning
KIT,set3_features,CNN,8,25.774140190682328,Deep learning
KIT,set3_features,TabNet,8,36.38838773846831,Deep learning
KIT,set3_features,DeepVAE,8,17.785818896575474,Deep learning
KIT,set3_features,MLP,8,21.675911522615053,Deep learning
KIT,set3_features,CNN,9,31.920508968621974,Deep learning
KIT,set3_features,TabNet,9,27.913946109268924,Deep learning
KIT,set3_features,DeepVAE,9,9.456202886522997,Deep learning
KIT,set3_features,MLP,9,11.37878451092694,Deep learning
KIT,set3_features,CNN,10,35.1138403925865,Deep learning
KIT,set3_features,TabNet,10,32.95937664219967,Deep learning
KIT,set3_features,DeepVAE,10,33.39336775147301,Deep learning
KIT,set3_features,MLP,10,24.28983792949214,Deep learning
LSD_Primary,set3_features,CNN,1,45.22282066682301,Deep learning
LSD_Primary,set3_features,TabNet,1,51.3081699389089,Deep learning
LSD_Primary,set3_features,DeepVAE,1,32.35325107383397,Deep learning
LSD_Primary,set3_features,MLP,1,32.370813244395165,Deep learning
LSD_Primary,set3_features,CNN,2,34.63871970381046,Deep learning
LSD_Primary,set3_features,TabNet,2,39.06421195429545,Deep learning
LSD_Primary,set3_features,DeepVAE,2,32.682889236268025,Deep learning
LSD_Primary,set3_features,MLP,2,29.68264512677264,Deep learning
LSD_Primary,set3_features,CNN,3,21.77481991305687,Deep learning
LSD_Primary,set3_features,TabNet,3,34.254143307339795,Deep learning
LSD_Primary,set3_features,DeepVAE,3,25.80204612416381,Deep learning
LSD_Primary,set3_features,MLP,3,27.73596288485075,Deep learning
LSD_Primary,set3_features,CNN,4,32.6890717323501,Deep learning
LSD_Primary,set3_features,TabNet,4,58.66106439353042,Deep learning
LSD_Primary,set3_features,DeepVAE,4,20.344458637065937,Deep learning
LSD_Primary,set3_features,MLP,4,23.849975933214605,Deep learning
LSD_Primary,set3_features,CNN,5,46.091353514999874,Deep learning
LSD_Primary,set3_features,TabNet,5,650.8057882730719,Deep learning
LSD_Primary,set3_features,DeepVAE,5,28.646465068190253,Deep learning
LSD_Primary,set3_features,MLP,5,24.77628882628255,Deep learning
LSD_Primary,set3_features,CNN,6,35.91430774635314,Deep learning
LSD_Primary,set3_features,TabNet,6,105.34941833281076,Deep learning
LSD_Primary,set3_features,DeepVAE,6,16.84237665881491,Deep learning
LSD_Primary,set3_features,MLP,6,21.674815587079685,Deep learning
LSD_Primary,set3_features,CNN,7,14.478753276190842,Deep learning
LSD_Primary,set3_features,TabNet,7,424.2895032599997,Deep learning
LSD_Primary,set3_features,DeepVAE,7,38.54266998833428,Deep learning
LSD_Primary,set3_features,MLP,7,58.35881754523208,Deep learning
LSD_Primary,set3_features,CNN,8,371.0101415017054,Deep learning
LSD_Primary,set3_features,TabNet,8,57.70587922994075,Deep learning
LSD_Primary,set3_features,DeepVAE,8,16.7570953720515,Deep learning
LSD_Primary,set3_features,MLP,8,22.039468241323988,Deep learning
LSD_Primary,set3_features,CNN,9,27.876089337599176,Deep learning
LSD_Primary,set3_features,TabNet,9,34.523471955580675,Deep learning
LSD_Primary,set3_features,DeepVAE,9,29.931405302953383,Deep learning
LSD_Primary,set3_features,MLP,9,34.52525610124593,Deep learning
LSD_Primary,set3_features,CNN,10,548.9770097882252,Deep learning
LSD_Primary,set3_features,TabNet,10,91.0777170873226,Deep learning
LSD_Primary,set3_features,DeepVAE,10,161.3947743944169,Deep learning
LSD_Primary,set3_features,MLP,10,144.21980383693528,Deep learning
LSD_Second,set3_features,CNN,1,17.89046919205494,Deep learning
LSD_Second,set3_features,TabNet,1,26.1493024504375,Deep learning
LSD_Second,set3_features,DeepVAE,1,17.1586350924929,Deep learning
LSD_Second,set3_features,MLP,1,18.49489690556694,Deep learning
LSD_Second,set3_features,CNN,2,11.970311574288528,Deep learning
LSD_Second,set3_features,TabNet,2,46.33776876358064,Deep learning
LSD_Second,set3_features,DeepVAE,2,13.666527604252735,Deep learning
LSD_Second,set3_features,MLP,2,13.71871180551364,Deep learning
LSD_Second,set3_features,CNN,3,14.17823948974348,Deep learning
LSD_Second,set3_features,TabNet,3,31.956877785421373,Deep learning
LSD_Second,set3_features,DeepVAE,3,12.267504804151026,Deep learning
LSD_Second,set3_features,MLP,3,13.09342296502036,Deep learning
LSD_Second,set3_features,CNN,4,19.327129084048977,Deep learning
LSD_Second,set3_features,TabNet,4,24.79637431614584,Deep learning
LSD_Second,set3_features,DeepVAE,4,23.986764944122683,Deep learning
LSD_Second,set3_features,MLP,4,17.040037259326056,Deep learning
LSD_Second,set3_features,CNN,5,22.28398568483949,Deep learning
LSD_Second,set3_features,TabNet,5,37.45643660166992,Deep learning
LSD_Second,set3_features,DeepVAE,5,19.73429585444764,Deep learning
LSD_Second,set3_features,MLP,5,16.56341371839161,Deep learning
LSD_Second,set3_features,CNN,6,16.11006397739184,Deep learning
LSD_Second,set3_features,TabNet,6,35.52866097181285,Deep learning
LSD_Second,set3_features,DeepVAE,6,18.227405361772067,Deep learning
LSD_Second,set3_features,MLP,6,16.68592614773418,Deep learning
LSD_Second,set3_features,CNN,7,19.733550239161172,Deep learning
LSD_Second,set3_features,TabNet,7,35.33225966581221,Deep learning
LSD_Second,set3_features,DeepVAE,7,26.18745399508699,Deep learning
LSD_Second,set3_features,MLP,7,25.560879375052917,Deep learning
LSD_Second,set3_features,CNN,8,23.214617172250108,Deep learning
LSD_Second,set3_features,TabNet,8,31.404702753024736,Deep learning
LSD_Second,set3_features,DeepVAE,8,27.833238058281832,Deep learning
LSD_Second,set3_features,MLP,8,31.949864620910077,Deep learning
LSD_Second,set3_features,CNN,9,14.923021743058689,Deep learning
LSD_Second,set3_features,TabNet,9,40.38724994311238,Deep learning
LSD_Second,set3_features,DeepVAE,9,12.2346669903528,Deep learning
LSD_Second,set3_features,MLP,9,15.028082522332628,Deep learning
LSD_Second,set3_features,CNN,10,31.37955686202149,Deep learning
LSD_Second,set3_features,TabNet,10,44.261942595831535,Deep learning
LSD_Second,set3_features,DeepVAE,10,32.4657685010241,Deep learning
LSD_Second,set3_features,MLP,10,29.397967387714846,Deep learning
MIT,set3_features,CNN,1,15.291236358691116,Deep learning
MIT,set3_features,TabNet,1,27.443721189206084,Deep learning
MIT,set3_features,DeepVAE,1,13.816719473322264,Deep learning
MIT,set3_features,MLP,1,13.081130480499892,Deep learning
MIT,set3_features,CNN,2,11.85940179849696,Deep learning
MIT,set3_features,TabNet,2,24.04661292119456,Deep learning
MIT,set3_features,DeepVAE,2,11.161983135652548,Deep learning
MIT,set3_features,MLP,2,11.140010394963909,Deep learning
MIT,set3_features,CNN,3,11.670875972149448,Deep learning
MIT,set3_features,TabNet,3,24.69948522671204,Deep learning
MIT,set3_features,DeepVAE,3,12.383211463414614,Deep learning
MIT,set3_features,MLP,3,11.97470882889968,Deep learning
MIT,set3_features,CNN,4,10.762928787520904,Deep learning
MIT,set3_features,TabNet,4,22.953060484250223,Deep learning
MIT,set3_features,DeepVAE,4,8.904759289166224,Deep learning
MIT,set3_features,MLP,4,10.265658150443077,Deep learning
MIT,set3_features,CNN,5,13.357743728202871,Deep learning
MIT,set3_features,TabNet,5,17.944441356263095,Deep learning
MIT,set3_features,DeepVAE,5,12.493710304489696,Deep learning
MIT,set3_features,MLP,5,13.638199194957554,Deep learning
MIT,set3_features,CNN,6,16.842941229477656,Deep learning
MIT,set3_features,TabNet,6,22.921524212087075,Deep learning
MIT,set3_features,DeepVAE,6,16.319332638702196,Deep learning
MIT,set3_features,MLP,6,16.907569506897147,Deep learning
MIT,set3_features,CNN,7,11.053765475586756,Deep learning
MIT,set3_features,TabNet,7,18.390198740661305,Deep learning
MIT,set3_features,DeepVAE,7,9.555801693557797,Deep learning
MIT,set3_features,MLP,7,9.051694809758398,Deep learning
MIT,set3_features,CNN,8,11.518606074002562,Deep learning
MIT,set3_features,TabNet,8,19.053851461600075,Deep learning
MIT,set3_features,DeepVAE,8,12.357991551287496,Deep learning
MIT,set3_features,MLP,8,11.268927845572074,Deep learning
MIT,set3_features,CNN,9,13.477198387977912,Deep learning
MIT,set3_features,TabNet,9,17.349084901758523,Deep learning
MIT,set3_features,DeepVAE,9,11.283410297799042,Deep learning
MIT,set3_features,MLP,9,10.559496499298469,Deep learning
MIT,set3_features,CNN,10,9.719881863285666,Deep learning
MIT,set3_features,TabNet,10,24.313646144055216,Deep learning
MIT,set3_features,DeepVAE,10,11.519657213317338,Deep learning
MIT,set3_features,MLP,10,12.330126394880937,Deep learning
TRI_Tesla,set3_features,CNN,1,31.34863171161381,Deep learning
TRI_Tesla,set3_features,TabNet,1,60.35302839881781,Deep learning
TRI_Tesla,set3_features,DeepVAE,1,25.91841795526158,Deep learning
TRI_Tesla,set3_features,MLP,1,26.81294328027158,Deep learning
TRI_Tesla,set3_features,CNN,2,16.124287875215238,Deep learning
TRI_Tesla,set3_features,TabNet,2,42.116789369472976,Deep learning
TRI_Tesla,set3_features,DeepVAE,2,20.24563705864159,Deep learning
TRI_Tesla,set3_features,MLP,2,28.024976291537477,Deep learning
TRI_Tesla,set3_features,CNN,3,28.91210609271849,Deep learning
TRI_Tesla,set3_features,TabNet,3,55.29427689763728,Deep learning
TRI_Tesla,set3_features,DeepVAE,3,26.03643859246736,Deep learning
TRI_Tesla,set3_features,MLP,3,27.273264537063547,Deep learning
TRI_Tesla,set3_features,CNN,4,40.00141793463352,Deep learning
TRI_Tesla,set3_features,TabNet,4,124.72669044305972,Deep learning
TRI_Tesla,set3_features,DeepVAE,4,34.22849390891483,Deep learning
TRI_Tesla,set3_features,MLP,4,38.54342868391275,Deep learning
TRI_Tesla,set3_features,CNN,5,26.72347900233622,Deep learning
TRI_Tesla,set3_features,TabNet,5,46.8159867378467,Deep learning
TRI_Tesla,set3_features,DeepVAE,5,21.034062232965507,Deep learning
TRI_Tesla,set3_features,MLP,5,19.19822271689505,Deep learning
TRI_Tesla,set3_features,CNN,6,18.5456886864788,Deep learning
TRI_Tesla,set3_features,TabNet,6,41.49173503800207,Deep learning
TRI_Tesla,set3_features,DeepVAE,6,16.379578871400902,Deep learning
TRI_Tesla,set3_features,MLP,6,17.200012081222113,Deep learning
TRI_Tesla,set3_features,CNN,7,34.83357248651306,Deep learning
TRI_Tesla,set3_features,TabNet,7,48.32174982740065,Deep learning
TRI_Tesla,set3_features,DeepVAE,7,33.475852084009844,Deep learning
TRI_Tesla,set3_features,MLP,7,39.55155330212112,Deep learning
TRI_Tesla,set3_features,CNN,8,32.40750614728775,Deep learning
TRI_Tesla,set3_features,TabNet,8,130.1469419813271,Deep learning
TRI_Tesla,set3_features,DeepVAE,8,25.95688655493906,Deep learning
TRI_Tesla,set3_features,MLP,8,27.101232173360383,Deep learning
TRI_Tesla,set3_features,CNN,9,15.988851984281194,Deep learning
TRI_Tesla,set3_features,TabNet,9,56.22151704090892,Deep learning
TRI_Tesla,set3_features,DeepVAE,9,12.351632641395472,Deep learning
TRI_Tesla,set3_features,MLP,9,13.33943008506434,Deep learning
TRI_Tesla,set3_features,CNN,10,21.933262871744283,Deep learning
TRI_Tesla,set3_features,TabNet,10,55.47055886688922,Deep learning
TRI_Tesla,set3_features,DeepVAE,10,28.27194309726973,Deep learning
TRI_Tesla,set3_features,MLP,10,27.067530945964137,Deep learning
Formation,set4_features_metadata,CNN,1,13.65795752177507,Deep learning
Formation,set4_features_metadata,TabNet,1,14.883324815569466,Deep learning
Formation,set4_features_metadata,DeepVAE,1,12.07594230156234,Deep learning
Formation,set4_features_metadata,MLP,1,10.60140189698275,Deep learning
Formation,set4_features_metadata,CNN,2,12.548722642268345,Deep learning
Formation,set4_features_metadata,TabNet,2,26.17745758295833,Deep learning
Formation,set4_features_metadata,DeepVAE,2,13.48380423342671,Deep learning
Formation,set4_features_metadata,MLP,2,12.31430350832918,Deep learning
Formation,set4_features_metadata,CNN,3,13.788968255958975,Deep learning
Formation,set4_features_metadata,TabNet,3,11.09575168922191,Deep learning
Formation,set4_features_metadata,DeepVAE,3,12.186392746506783,Deep learning
Formation,set4_features_metadata,MLP,3,11.396444018943436,Deep learning
Formation,set4_features_metadata,CNN,4,14.23314642239793,Deep learning
Formation,set4_features_metadata,TabNet,4,22.63615080508416,Deep learning
Formation,set4_features_metadata,DeepVAE,4,10.048874050568802,Deep learning
Formation,set4_features_metadata,MLP,4,10.373420365278378,Deep learning
Formation,set4_features_metadata,CNN,5,14.485711763227036,Deep learning
Formation,set4_features_metadata,TabNet,5,19.235416827537595,Deep learning
Formation,set4_features_metadata,DeepVAE,5,13.391293743856822,Deep learning
Formation,set4_features_metadata,MLP,5,12.081577806672172,Deep learning
Formation,set4_features_metadata,CNN,6,12.584180498614217,Deep learning
Formation,set4_features_metadata,TabNet,6,15.007880347821404,Deep learning
